ASPECT,CaSLOP,CHNL_BASE,CHNL_DIST,DEM30f,DEVMEAN,FLOW,HCURV,LSFACTOR,MCA,MRVBF,NegOpen,PosOpen,RSP,SLOPE,surface_area,TWI,VALLEY_DEPTH,VCURV,sentinel2.1,sentinel2.2,sentinel2.3,sentinel2.4,sentinel2.5,sentinel2.6,sentinel2.7,sentinel2.8,sentinel2.9,sentinel2.10,NDVI.S,EVI.S,TVI.S,SAVI.S,LSWI.S,BrightnessIndex.S,ClayIndex.S,SalinityIndex.S,CarbonateIndex.S,GypsumIndex.S,landsat8.1,landsat8.2,landsat8.3,landsat8.4,landsat8.5,landsat8.6,NDVI.L,EVI.L,SAVI.L,NDMI.L,COSRI.L,BrightnessIndex.L,ClayIndex.L,SalinityIndex.L,CarbonateIndex.L,GypsumIndex.L,MODISdaytemp,MODISnighttemp,modisrednir.1,modisrednir.2,NDVI.M,SAVI.M,BrightnessIndex.M,Climatetempprec.1,Climatetempprec.2,Clay
1.110590816,0.011615062,1833.301392,5.044067383,1838.345459,1.098737955,902.1398926,0.000383007,0.045510858,160290.8438,0.009251609,1.304603577,1.643144011,0.844285071,0.011630264,900.0608521,8.516014099,0.963256836,0.000616342,1606.833374,1835.866699,2264.600098,2470.307617,2829.571533,3123.625,3082.777832,3310.125,3527.636475,2767.100098,0.153005421,0.442916393,80.80875397,0.076495558,-0.067296632,1608.700195,0.790846407,-0.174466014,1.409355879,0.145286232,0.154746473,0.173366949,0.217531845,0.335800231,0.340935767,0.277685583,0.213738531,-0.569027781,0.168420374,-0.007588685,-0.007192631,-0.06544169,1.227776289,-0.232278094,1.254748106,0.007588685,14176,13246,2567,3299,0.124786906,0.187164411,-4293912,109,416,5.5
0.710431397,0.035010096,1815.036621,14.9642334,1830.000854,0.571220994,3714.282715,0.000470437,0.326721042,32548.00586,0.603484452,1.40059495,1.624374032,0.797570586,0.037879225,900.6460571,6.706495285,3.86932373,0.000586149,1679.583374,1971.04541,2637.111084,2766.785645,3025,3255.5,3182.807617,3347.916748,3732.5,3084,0.093763605,0.212909922,77.05606079,0.046877775,-0.079489201,1752.030029,0.849880397,-0.112228036,1.5700984,0.095038302,0.161742389,0.189322695,0.250004947,0.3252258,0.36156255,0.303789526,0.130766392,-0.484904855,0.104936808,-0.052908219,-0.006269792,-0.043269347,1.19017446,-0.14618808,1.320522904,0.052908219,14100.5,13285,2838,3545,0.110762961,0.166131437,-4512781,110,415,10
1.273565292,0.023403907,1805.503784,0.954467773,1806.458252,-0.276798397,10250.61914,-0.000231411,0.253222138,110076.8203,1.68500483,1.523938894,1.569551945,0.228291973,0.027599161,900.3428955,7.69542408,3.255310059,9.88E-05,1972.54541,2222.875,2740,2959.800049,3279.5,3533.75,3471,3756.333252,3950.75,3141,0.117694415,0.357219011,78.59353638,0.058842469,-0.064641088,1900.770508,0.837580502,-0.134287477,1.389068127,0.118599989,0.205011472,0.232842341,0.283889741,0.365444094,0.398976952,0.333906025,0.125596955,-0.4349069,0.106436901,-0.043866999,-0.005383167,-0.052956,1.194877982,-0.13631323,1.219235897,0.043866999,14204,13231,3117,3699,0.085387327,0.128071591,-3966912,111,414,11.3
3.141592741,0.011659175,1831.801392,0.705810547,1832.093994,-0.426816523,525151.6875,-6.61E-05,0.000111001,112711.1328,2.783083677,1.52018261,1.571508288,0.274588019,3.26E-05,900.0144043,8.336636543,2.304016113,-0.000130602,1387.071411,1524.444458,1874,2061.25,2514.166748,2737,2708.666748,2892.666748,2767.75,2165.5,0.182135582,0.588020205,82.59149933,0.091057859,-0.010788685,1360.144531,0.753105581,-0.20378907,1.351047993,0.167830169,0.137020081,0.154247224,0.186723471,0.351212382,0.267424464,0.208477378,0.305777937,-0.739478886,0.237715423,0.13543959,-0.009792395,-0.088484481,1.282750487,-0.325424433,1.210546732,-0.13543959,14205,13239,2094,2940,0.168057218,0.252060771,-4258764,110,415,11.7
2.372270346,0.011359463,1824.543579,0.422973633,1824.966553,-0.364159912,2695.340576,-4.89E-05,0.051788934,149887.6406,3.767066479,1.520715833,1.564264297,0.073081225,0.010291361,900.0476685,8.501781464,8.506530762,-8.59E-05,1325.25,1390,1482,1896,3056,3472.25,3540.818115,3856.666748,2563,1552.25,0.409893036,2.065060377,95.38831329,0.204926118,0.160197794,1339.738037,0.546043634,-0.423096865,1.118279576,0.340827435,0.121316962,0.132000104,0.140222102,0.40096584,0.231263369,0.146543115,0.481798857,-0.976453066,0.375643611,0.268419206,-0.009510791,-0.141111374,1.578125119,-0.489231527,1.062287807,-0.268419206,14187,13264,1571,2370,0.202740416,0.304072052,-3148859,111,417,14.3
0.55619967,0.058002453,1842.952393,7.359008789,1850.311401,0.068100519,3072.262695,0.000475165,0.371669859,88922.23438,0.186735675,1.502037406,1.540398836,0.127531976,0.044636287,900.8973389,6.72243166,51.59817505,0.000250746,1549.375,1779.538452,2282,2484.300049,2771.5,2960,2924.333252,3119.75,2996.875,2281.199951,0.123375379,0.321486801,78.95412445,0.061681766,-0.012251159,1568.445557,0.839290559,-0.143579617,1.472851992,0.113391206,0.154145256,0.180918142,0.231987447,0.345728666,0.303448081,0.231667995,0.196880817,-0.679561496,0.1583087,0.065129541,-0.009123975,-0.065710135,1.309840322,-0.215972483,1.282278538,-0.065129541,14124,13310,2121,2734,0.126261592,0.189372882,-2976115,110,417,9.7
1.899850845,0.164629385,1877.189941,8.327514648,1885.517456,-0.254395932,6021.600586,-0.000140048,1.171687841,658484.625,0.080898993,1.493941188,1.532467723,0.194654211,0.097465299,904.291748,6.691314697,36.06271362,-0.000672398,1553.538452,1745.666626,2055.714355,2286.399902,2699.666748,2969.833252,2930.153809,3181.333252,2953.199951,2124.25,0.175383613,0.605248809,82.18172455,0.087683015,-0.00391718,1505.897705,0.769874871,-0.195026666,1.323246479,0.163675383,0.146140233,0.157543674,0.177473307,0.318475664,0.256963223,0.185994208,0.284308195,-0.494581133,0.212363824,0.106896564,-0.006537148,-0.069929972,1.38156569,-0.296211392,1.126502275,-0.106896564,14086,13368,2095,2711,0.128173113,0.192239672,-2960496,108,413,8.8
0.763760328,0.12580654,1888.421875,2.651489258,1891.073364,-0.467533082,28394.0332,-0.000293535,0.455313712,1097771.625,1.144408822,1.499025583,1.536480427,0.050492465,0.035757031,900.5756836,7.216425419,51.18103027,-0.000564483,1489.444458,1680.230713,2061,2286.142822,2768.928467,3052.888916,3055.125,3249,2584.75,1871,0.194312096,0.584876895,83.32539368,0.097146556,0.083401673,1509.949341,0.748845756,-0.218750089,1.383737445,0.173953444,0.150519997,0.170595095,0.212486893,0.330276281,0.254892141,0.186873123,0.217018023,-0.562291682,0.169438362,0.128824696,-0.008026812,-0.063931741,1.363985062,-0.235168934,1.245562792,-0.128824696,14086,13368,1909,2607,0.154561564,0.231816679,-3152168,108,413,15
2.583570242,0.150760859,1864.061157,25.2166748,1889.277832,-0.422225714,96784.58594,-0.000612018,0.747151792,87893.75781,0.965098381,1.430251241,1.541646242,0.268118858,0.043344077,900.8460693,5.772937775,69.00982666,-0.000683283,1454.769287,1614.636353,2058.5,2254,2671.5,2860.428467,2797.375,2993.428467,2710.166748,2022.857178,0.152161047,0.436006457,80.75648499,0.076072685,0.015834348,1446.154175,0.787993789,-0.173765272,1.415001035,0.140912563,0.139599741,0.158657521,0.193389177,0.291213185,0.260907859,0.199401721,0.201864481,-0.410714746,0.14903073,0.054888915,-0.007938651,-0.047405746,1.308453441,-0.217449158,1.218909621,-0.054888915,14091,13413,2215,2607,0.081294067,0.121928461,-1890224,106,415,9.7
1.750314593,0.05503533,1860.632446,0.783081055,1861.415527,-0.426416069,24661.05469,2.73E-05,0.465613097,324076.9375,1.40000248,1.376402259,1.552600145,0.012062063,0.038527623,900.668396,7.420092583,64.20516968,-0.000684877,1292.714233,1360.222168,1580.75,1876.5,2706.666748,2988.25,2935.166748,3151,2502.75,1836,0.299920648,1.243355393,89.43828583,0.149943724,0.07951881,1273.770874,0.62795949,-0.320353538,1.222814679,0.253505707,0.119223036,0.138114825,0.16281268,0.343329996,0.241848648,0.170507669,0.356653035,-0.786270857,0.269122839,0.173419431,-0.013312084,-0.09136752,1.418403387,-0.374949127,1.178821206,-0.173419431,14239,13418.5,1971,2619,0.141176477,0.211741641,-2974320,109,415,13.3
0.543980896,0.009622269,1825.359253,3.848632813,1829.207886,0.759508193,1474.491211,0.000141873,0.046459485,70579.84375,0.121273547,1.391590595,1.570617318,0.987874031,0.010090685,900.0458374,8.267436028,0.104003906,0.000384386,1366,1499,1770.142822,1965.5,2760.75,3051.833252,3079.5,3381,2599,1911.25,0.269990414,0.947612762,87.74909973,0.13498129,0.084617414,1387.277588,0.644039094,-0.294535398,1.295858622,0.264752656,0.130568534,0.145772591,0.168871552,0.345608473,0.255517244,0.189432606,0.34352532,-0.712159276,0.261321455,0.149870858,-0.010151956,-0.090927616,1.348855615,-0.359673858,1.158458829,-0.149870858,14261,13394,2238,3000,0.145475373,0.218192235,-3991356,111,415,17.3
1.484998584,0.015608809,1807.222656,0.627685547,1807.850342,-0.485628843,2858.046387,-8.27E-06,0.030925388,88935.64844,3.835075378,1.489812016,1.567573428,0.178619191,0.006932535,900.135376,7.959898472,2.661804199,-0.0001808,1673,1787.199951,2142.25,2302.5,2601,2823.111084,2824.666748,3096.600098,3678.333252,2927.166748,0.137392417,0.545119286,79.83686066,0.068689294,-0.131272748,1520.298218,0.815589607,-0.151726827,1.2804842,0.147080064,0.158302605,0.173520669,0.200835735,0.322717011,0.325046867,0.255224079,0.23279655,-0.461994827,0.178615034,-0.003596768,-0.006766678,-0.06381128,1.273574471,-0.245610684,1.157416821,0.003596768,13919.5,13278,1711,2371,0.161685452,0.242498472,-2694120,112,413,10.7
3.288472414,0.008897298,1811.89856,0.151245117,1812.049805,-0.016593982,2675.020508,0.000149023,0.033844251,115080.9219,3.519109726,1.470541954,1.567246437,0.026452316,0.007506632,900.0248413,8.577786446,5.458435059,-0.000132204,1528.777832,1751.222168,2234.5,2451.666748,2886.75,3140,3111.5,3306,3122,2524.5,0.164047882,0.434015185,81.48913574,0.082016274,-0.001684447,1582.673828,0.780785561,-0.188997313,1.461625099,0.148381874,0.146412104,0.172633693,0.220580682,0.321777225,0.307883114,0.251475811,0.186586276,-0.558690131,0.145626381,0.022066042,-0.009020959,-0.054884747,1.224305034,-0.204681039,1.277738333,-0.022066042,14143,13292,2555,3333,0.132133156,0.198182896,-4580864,112,413,12.2
5.682471752,0.024523279,1836.500122,0.479125977,1836.979248,-0.206524506,105600.5938,-0.000254616,0.395427912,246063.7656,1.790475249,1.506390929,1.557798624,0.025678601,0.027161738,900.3320923,8.054063797,18.18023682,-6.20E-05,1357.375,1388.833374,1648.75,1870.25,2642,2925.5,2861,3101.375,2556.25,1862,0.268806487,1.178228617,87.68161011,0.134388342,0.056255478,1288.985229,0.639292419,-0.287373692,1.214660645,0.247630298,0.131095454,0.138536826,0.163845778,0.319065213,0.227406055,0.145425633,0.321424514,-0.569758117,0.236877143,0.167729139,-0.004952961,-0.07495717,1.563727498,-0.339201808,1.182687521,-0.167729139,14141,13307,1969,2863,0.185016558,0.277496129,-4319808,110,409,10.2
5.915856361,0.015596452,1824.216309,2.583374023,1826.799683,0.565703571,1240.266602,0.000403123,0.090978101,536891.6875,0.28254801,1.517747641,1.560648084,0.082892686,0.017888764,900.144043,8.859552383,29.19055176,0.000270705,1680.75,1848,2280.25,2480.083252,2947.678467,3255,3190,3459.125,3238,2415.625,0.166308671,0.533280551,81.62773132,0.083146736,-0.00746733,1634.709595,0.761930346,-0.186778218,1.356685996,0.164843798,0.159970909,0.18563129,0.228193402,0.321614206,0.330177665,0.263778418,0.169915438,-0.458838314,0.133482754,-0.013138333,-0.007930219,-0.051363468,1.251723528,-0.184172764,1.229283094,0.013138333,14152,13252,1905,2508,0.136641741,0.204939395,-2661039,111,410,10.7
4.742707729,0.094725206,1868.49585,25.81469727,1894.310547,0.150739148,9311.092773,-0.001851766,2.029840708,9312.040039,0.075521715,1.466578245,1.519065738,0.59198153,0.132045761,907.9036255,5.113181114,18.27130127,0.000255358,1576.5,1734.5,2175.375,2409,2719.806885,2949.5,2879.800049,3126.571533,3226,2448.25,0.1393473,0.428764015,79.959198,0.069666758,-0.056700185,1522.591187,0.816748619,-0.158073962,1.379876256,0.12962915,0.154360414,0.175549075,0.221252456,0.310623109,0.314091295,0.236231148,0.168029249,-0.430026114,0.129914865,-0.005551634,-0.006693887,-0.047534067,1.329593062,-0.183825105,1.26034534,0.005551634,14118,13320,2344,2949,0.114301905,0.171436667,-3202265,109,406,9.7
5.089877129,0.068838656,1859.028076,10.66259766,1869.690674,0.64531219,2300.134033,0.000858925,0.757978797,55436.37109,0.091706447,1.476128936,1.558286667,0.290951252,0.080803938,902.946167,6.319025517,26.81970215,-5.52E-06,1676.833374,1959.666626,2630.199951,2854.600098,3181.333252,3412.399902,3351.399902,3569.399902,3601,2839.571533,0.120569751,0.275042534,78.77625275,0.060279835,-0.035901271,1778.703613,0.836537361,-0.143430099,1.568551779,0.111270234,0.170425713,0.205605447,0.272385955,0.37756902,0.364047378,0.283946604,0.161831304,-0.98741895,0.137200668,0.018232662,-0.008759349,-0.068364255,1.282098055,-0.18036294,1.324799299,-0.018232662,14150,13281,2504,3100,0.106352605,0.159514681,-3339984,109,407,10.7
4.263945103,0.043790858,1860.436035,15.57556152,1876.011597,0.535806537,3065.052246,0.000642594,0.278041869,66552.58594,0.549704432,1.487247109,1.566015601,0.508628786,0.035713617,900.5742798,6.849670887,15.09796143,-0.000408491,1678.777832,1970.800049,2643.399902,2768.888916,3051.444336,3314,3212.5,3432.75,3577.166748,2828,0.09718404,0.219524056,77.27768707,0.04858787,-0.053709067,1758.97522,0.835512638,-0.116349965,1.574597955,0.107046075,0.166456252,0.195575207,0.253636777,0.329633683,0.348622262,0.285674959,0.130294457,-0.478609055,0.105232589,-0.027996186,-0.006504767,-0.044326749,1.220345855,-0.144698441,1.296875954,0.027996186,14147,13286,2708,3285,0.096278995,0.144406438,-3457961,108,406,9.2
0.881778002,0.044910826,1844.653442,3.697509766,1848.350952,0.496788859,2013.274414,0.000362682,0.431436867,568452.0625,0.104404896,1.517703891,1.562385082,0.18782866,0.05500393,901.3631592,7.897800922,16.14785767,2.01E-05,1649.818237,1871.875,2382,2614.142822,2989.625,3215.875,3147.777832,3344.5,3272.333252,2520,0.138482556,0.377964646,79.90510559,0.069235019,-0.019400841,1658.457275,0.812886953,-0.159616977,1.443795443,0.122571059,0.153836057,0.181553945,0.224625409,0.318427831,0.317655385,0.254509091,0.172731534,-0.480949134,0.134895921,0.001214379,-0.008816361,-0.050939709,1.248110175,-0.187611684,1.237237811,-0.001214379,14157,13298,2448,3041,0.108034253,0.162036613,-3254977,109,408,12.8
4.948740005,0.058252357,1872.40686,19.59484863,1892.001709,0.42392689,3016.681885,0.000498544,0.588195205,58837.57422,0.245063007,1.475418568,1.563205957,0.767013669,0.063740402,901.8313599,6.511756897,5.952362061,-0.000220495,1778.214233,2059.399902,2770.100098,2929.666748,3216.428467,3435.625,3368.333252,3635.333252,3762.416748,2965,0.097457007,0.224854901,77.29534149,0.048724536,-0.055265341,1841.992676,0.852731764,-0.116239734,1.557798743,0.107489213,0.169786975,0.201233894,0.263303906,0.388513327,0.364760399,0.286209404,0.192092836,-1.026086211,0.163058966,0.031532928,-0.009267518,-0.08161366,1.274452925,-0.212310314,1.308447123,-0.031532928,14168,13304,2638,3250,0.103940219,0.155897081,-3603456,106,404,9.2
3.611240387,0.046370573,1865.617188,7.83581543,1873.453003,0.448330879,1708.30188,0.000247769,0.340118945,154032.4375,0.105366826,1.495848417,1.573191762,0.537296951,0.0469741,900.9938965,7.21407032,6.77444458,-1.72E-05,1950.833374,2321,3152.571533,3379.666748,3584.59082,3870.800049,3823.875,4080.285645,4115,3239.5,0.096224286,0.207012191,77.21556091,0.048108693,-0.036670811,2088.185791,0.873118401,-0.116248913,1.616012692,0.093917362,0.189890385,0.236533567,0.306635708,0.385305882,0.396768898,0.334077686,0.113694817,-0.988031983,0.099002555,-0.014657187,-0.007664069,-0.054435164,1.187654614,-0.126512036,1.29637289,0.014657187,14159,13273,2879,3654,0.118628502,0.177929133,-5063075,108,407,8.7
4.729916573,0.072568431,1862.143921,0,1862.143921,-0.667012215,341320.9063,-0.000286699,0.651397705,670834.1875,1.89920783,1.512680531,1.563683867,0,0.031563781,900.4484863,7.513995171,18.78179932,-0.000224097,1583.090942,1839.777832,2448.666748,2636.399902,3048.166748,3378.800049,3285,3534.142822,3294.091553,2661.5,0.145863608,0.342601269,80.36563873,0.072925448,-0.001381903,1690.314453,0.780277014,-0.171799034,1.546763182,0.145488471,0.157939613,0.185577989,0.250099957,0.367311805,0.313943446,0.249363855,0.189843893,-0.925447643,0.15734376,0.078338273,-0.008498343,-0.072367974,1.258977413,-0.211998582,1.347681165,-0.078338273,14140,13278,2692,3245,0.093144685,0.139705271,-3283161,109,407,9.7
3.975784063,0.090438269,1865.610962,7.940795898,1873.551758,-0.107649222,6390.246094,0.000504887,0.93590796,147949.875,0.051502474,1.491877794,1.545459986,0.137801304,0.083601445,903.1542969,6.541689873,49.68563843,-5.46E-05,1607.210571,1818,2278.714355,2522.714355,2743.666748,2967.699951,2888.466553,3143,3442.857178,2673.333252,0.118004844,0.338324785,78.61328125,0.058996715,-0.08756312,1572.189087,0.850057065,-0.135630816,1.417806983,0.109480582,0.158249915,0.181740373,0.219840303,0.286857009,0.314544141,0.252776742,0.132261813,-0.288380057,0.099856287,-0.046037711,-0.00613165,-0.033957183,1.244355559,-0.143015534,1.209639311,0.046037711,14153,13308,1964,2519,0.123801023,0.185680836,-2488065,107,407,8.2
5.847229958,0.088606596,1866.707275,29.46643066,1896.173706,-0.385497838,5767.880371,-0.000260378,1.227629781,70696.0625,0.20037438,1.412716389,1.529581666,0.620679677,0.101711176,904.6754761,6.192629814,18.00802612,-0.000878674,1519.235352,1741.684204,2187,2385,2708.800049,2895.399902,2796.285645,3024.333252,2946,2239.541748,0.12226586,0.336769223,78.88382721,0.061126798,-0.026072245,1512.36084,0.823720396,-0.141184747,1.439540029,0.11819078,0.146566987,0.170148268,0.224775746,0.306955427,0.299769014,0.233830869,0.154551178,-0.463096291,0.11947833,0.011844607,-0.006854055,-0.043697499,1.281990767,-0.172247007,1.321058035,-0.011844607,14144,13297,2253,2937,0.131791905,0.197668821,-3549960,107,407,14.3
6.244981766,0.10788507,1877.483765,27.68896484,1905.172729,0.403915077,2831.036621,0.001469476,1.457609534,5334.277832,0.002982175,1.345502496,1.539316773,0.571858227,0.134900928,908.25177,4.705818176,20.73031616,0.000723178,1454.607178,1680.5,2186.428467,2351.714355,2669.666748,2829.833252,2734.899902,2953.571533,2934.399902,2247.600098,0.111447841,0.277402669,78.19512939,0.055718258,-0.035189528,1483.555176,0.831043363,-0.130915508,1.503105879,0.113444813,0.142735943,0.169894889,0.216106445,0.298132122,0.292106718,0.23314102,0.159508988,-0.431034625,0.121311218,0.010208416,-0.008424292,-0.042180765,1.252918601,-0.175258428,1.272000909,-0.010208416,14113,13311,2429,3033,0.110582203,0.16585812,-3299048,108,407,12.5
3.841010332,0.056803703,1831.146729,0.166259766,1831.312988,-0.360779881,100879.2109,-7.80E-05,0.320392251,618855.5625,1.800657511,1.385676742,1.560979724,0.003992265,0.023264999,900.2436523,7.712801456,41.47921753,-0.000168568,1509.666626,1622.5,1986,2244,2949.333252,3410.199951,3305.75,3561.555664,3038.666748,2271.5,0.24939765,0.846373379,86.56775665,0.124687046,0.042097382,1516.387573,0.65802592,-0.27406767,1.315522194,0.226947367,0.166374788,0.196982369,0.252334565,0.361410379,0.340897799,0.258428782,0.177721739,-0.732262492,0.146904126,0.029207379,-0.008863018,-0.066944733,1.31911695,-0.195338875,1.281000733,-0.029207379,14099,13333,2159,2853,0.138467684,0.207680792,-3478328,110,410,10
5.878293514,0.005772814,1805.403076,3.292358398,1808.507813,-0.445519358,6526.745605,-2.65E-05,8.34E-05,92758.25,3.545704842,1.403498292,1.567879438,0.482503861,6.20E-05,900.0025635,8.817533493,3.636474609,-5.55E-05,1901.5,2159.5,2673,2902.75,3183.529297,3443,3377.153809,3658.09082,3986.75,3272,0.116386108,0.341629624,78.51026154,0.058188245,-0.082781658,1850.038696,0.843087435,-0.133396477,1.405732274,0.115128674,0.185162783,0.215754524,0.264154017,0.357609093,0.393669575,0.321068317,0.150306568,-0.523630977,0.124966323,-0.047998812,-0.007395324,-0.058106918,1.226124048,-0.162994429,1.224326611,0.047998812,14143,13297,1988,2603,0.133957744,0.200914741,-2823465,112,413,7.7
4.060779095,0.005366119,1816.687988,0.366333008,1817.054321,-0.383787185,561325.125,4.16E-05,0.046081983,105364.8594,3.515951157,1.521143317,1.56753099,0.146615535,0.003612977,900.00354,8.936864853,2.090881348,-7.46E-06,1455.166626,1618,2062.75,2262,2574,2828.636475,2861,3089,3242.5,2455.333252,0.162122369,0.461656362,81.37090302,0.081052952,-0.062505119,1459.405029,0.799678624,-0.184944198,1.417535186,0.154550552,0.138628066,0.157708824,0.190234736,0.291153461,0.304026246,0.245279834,0.209641039,-0.415543735,0.154248938,-0.0216284,-0.008309531,-0.048581082,1.239507675,-0.224832267,1.206240296,0.0216284,14072,13292,2177,2758,0.117730498,0.176577851,-2867235,111,415,6.7
